231476800822,WEST HARPSWELL ELEMENTARY SCHOOL,9 ASH POINT ROAD,HARPSWELL,ME,04079,(207) 833-5961,CUMBERLAND COUNTY,Public,KG,5,
231476801055,WOODSIDE ELEMENTARY SCHOOL,42 BARROWS DRIVE,TOPSHAM,ME,04086,(207) 725-1243,SAGADAHOC COUNTY,Public,KG,5,
231477100676,CHEBEAGUE ISLAND SCHOOL,14 SCHOOL HOUSE ROAD,CHEBEAGUE ISLAND,ME,04017,(207) 846-4162,CUMBERLAND COUNTY,Public,PK,5,
231477200062,BATH MIDDLE SCHOOL,6 OLD BRUNSWICK ROAD,BATH,ME,04530,(207) 443-8270,SAGADAHOC COUNTY,Public,6,8,
231477200063,BATH REGIONAL VOCATIONAL CENTER,800 HIGH STREET,BATH,ME,04530,(207) 443-8257,SAGADAHOC COUNTY,Public,10,12,
231477200067,FISHER-MITCHELL SCHOOL,597 HIGH STREET,BATH,ME,04530,(207) 443-8265,SAGADAHOC COUNTY,Public,3,5,
231477200068,MORSE HIGH SCHOOL,826 HIGH STREET,BATH,ME,04530,(207) 443-8250,SAGADAHOC COUNTY,Public,9,12,
231477200069,DIKE-NEWELL SCHOOL,3 WRIGHT DRIVE,BATH,ME,04530,(207) 443-8285,SAGADAHOC COUNTY,Public,PK,2,
231477200263,PHIPPSBURG ELEMENTARY SCHOOL,1047 MAIN ROAD,PHIPPSBURG,ME,04562,(207) 389-1514,SAGADAHOC COUNTY,Public,PK,5,
231477200615,WEST BATH SCHOOL,126 NEW MEADOWS ROAD,WEST BATH,ME,04530,(207) 443-9145,SAGADAHOC COUNTY,Public,PK,5,
231477200648,WOOLWICH CENTRAL SCHOOL,137 NEQUASSET ROAD,WOOLWICH,ME,04579,(207) 443-9739,SAGADAHOC COUNTY,Public,PK,8,
231477300008,MILDRED L DAY SCHOOL,600 LIMERICK ROAD,ARUNDEL,ME,04046,(207) 284-4677,YORK COUNTY,Public,KG,5,
231477300580,KENNEBUNK ELEMENTARY SCHOOL,177 ALEWIVE ROAD,KENNEBUNK,ME,04043,(207) 985-2791,YORK COUNTY,Public,KG,3,
231477300799,KENNEBUNK HIGH SCHOOL,89 FLETCHER STREET,KENNEBUNK,ME,04043,(207) 985-1110,YORK COUNTY,Public,9,12,
231477300800,MIDDLE SCHOOL OF THE KENNEBUNKS,60 THOMPSON ROAD,KENNEBUNK,ME,04043,(207) 467-8004,YORK COUNTY,Public,6,8,
231477300801,KENNEBUNKPORT CONSOLIDATED SCH,25 SCHOOL STREET,KENNEBUNKPORT,ME,04046,(207) 967-5998,YORK COUNTY,Public,KG,5,
231477301054,SEA ROAD SCHOOL,71 SEA ROAD,KENNEBUNK,ME,04043,(207) 985-1105,YORK COUNTY,Public,4,5,
231477500218,ELM STREET SCHOOL-MECHANIC FALLS,129 ELM STREET,MECHANIC FALLS,ME,04256,(207) 345-3381,ANDROSCOGGIN COUNTY,Public,PK,6,
231477500228,MINOT CONSOLIDATED SCHOOL,23 SHAW HILL ROAD,MINOT,ME,04258,(207) 346-6471,ANDROSCOGGIN COUNTY,Public,KG,6,
231477500265,POLAND COMMUNITY SCHOOL,1250 MAINE STREET,POLAND,ME,04274,(207) 998-4915,ANDROSCOGGIN COUNTY,Public,PK,6,
231477500436,POLAND REGIONAL H S,1457 MAINE STREET,POLAND,ME,04274,(207) 998-5400,ANDROSCOGGIN COUNTY,Public,9,12,
231477500438,BRUCE M WHITTIER MIDDLE SCHOOL,1457 MAINE STREET,POLAND,ME,04274,(207) 998-5400,ANDROSCOGGIN COUNTY,Public,7,8,
231477600131,DRESDEN ELEMENTARY SCHOOL,86 CEDAR GROVE ROAD,DRESDEN,ME,04342,(207) 737-2559,LINCOLN COUNTY,Public,PK,5,
231477600230,HENRY L COTTRELL SCHOOL,169 ACADEMY STREET,MONMOUTH,ME,04259,(207) 933-4426,KENNEBEC COUNTY,Public,PK,3,
231477600231,MONMOUTH ACADEMY,96 ACADEMY STREET,MONMOUTH,ME,04259,(207) 933-4416,KENNEBEC COUNTY,Public,9,12,
231477600296,MARCIA BUKER SCHOOL,28 HIGH STREET,RICHMOND,ME,04357,(207) 737-4748,SAGADAHOC COUNTY,Public,PK,5,
231477600298,RICHMOND HIGH SCHOOL,132 MAIN STREET,RICHMOND,ME,04357,(207) 737-4348,SAGADAHOC COUNTY,Public,9,12,
231477600350,HALL-DALE HIGH SCHOOL,97 MAPLE STREET,FARMINGDALE,ME,04344,(207) 622-6211,KENNEBEC COUNTY,Public,9,12,
231477600352,HALL-DALE ELEMENTARY SCHOOL,26 GARDEN LANE,HALLOWELL,ME,04347,(207) 623-8677,KENNEBEC COUNTY,Public,PK,5,
231477601008,RICHMOND MIDDLE SCHOOL,132 MAIN STREET,RICHMOND,ME,04357,(207) 737-4348,SAGADAHOC COUNTY,Public,6,8,
231477601018,MONMOUTH MIDDLE SCHOOL,117 ACADEMY STREET,MONMOUTH,ME,04259,(207) 933-9002,KENNEBEC COUNTY,Public,4,8,
231477601031,HALL-DALE MIDDLE SCHOOL,111 MAPLE STREET,FARMINGDALE,ME,04344,(207) 622-4162,KENNEBEC COUNTY,Public,6,8,
231477700787,ELLA P BURR SCHOOL,23 ELLA P BURR STREET,LINCOLN,ME,04457,(207) 794-3014,PENOBSCOT COUNTY,Public,PK,4,
231477700788,MATTANAWCOOK ACADEMY,33 REED DRIVE,LINCOLN,ME,04457,(207) 794-6711,PENOBSCOT COUNTY,Public,9,12,
231477700789,MATTANAWCOOK JR HIGH SCHOOL,45 SCHOOL STREET,LINCOLN,ME,04457,(207) 794-8935,PENOBSCOT COUNTY,Public,5,8,
231477800155,GLENBURN ELEMENTARY SCHOOL,991 HUDSON ROAD,GLENBURN,ME,04401,(207) 947-8769,PENOBSCOT COUNTY,Public,KG,8,
231477800251,ASA C ADAMS SCHOOL,10 GOODRIDGE DRIVE,ORONO,ME,04473,(207) 866-2151,PENOBSCOT COUNTY,Public,KG,5,
231477800252,ORONO HIGH SCHOOL,14 GOODRIDGE DRIVE,ORONO,ME,04473,(207) 866-4916,PENOBSCOT COUNTY,Public,9,12,
231477800297,ORONO MIDDLE SCHOOL,14 GOODRIDGE DRIVE,ORONO,ME,04473,(207) 866-2350,PENOBSCOT COUNTY,Public,6,8,
231477800384,VEAZIE COMMUNITY SCHOOL,1040 SCHOOL STREET,VEAZIE,ME,04401,(207) 947-6573,PENOBSCOT COUNTY,Public,KG,8,
231477900121,CHINA MIDDLE SCHOOL,773 LAKEVIEW DRIVE,SOUTH CHINA,ME,04358,(207) 445-1500,KENNEBEC COUNTY,Public,5,8,
231477900694,MESSALONSKEE MIDDLE SCHOOL,33 SCHOOL BUS DRIVE,OAKLAND,ME,04963,(207) 465-2167,KENNEBEC COUNTY,Public,6,8,
231477900701,BELGRADE CENTRAL SCHOOL,158 DEPOT ROAD,BELGRADE,ME,04917,(207) 495-2321,KENNEBEC COUNTY,Public,PK,5,
231477900702,JAMES H BEAN SCHOOL,2896 MIDDLE ROAD,SIDNEY,ME,04330,(207) 547-3395,KENNEBEC COUNTY,Public,PK,5,
231477900704,WILLIAMS ELEMENTARY SCHOOL,55 PLEASANT STREET,OAKLAND,ME,04963,(207) 465-2965,KENNEBEC COUNTY,Public,3,5,
231477900705,MESSALONSKEE HIGH SCHOOL,131 MESSALONSKEE HIGH DRIVE,OAKLAND,ME,04963,(207) 465-7381,KENNEBEC COUNTY,Public,9,12,
231477901023,RALPH M ATWOOD PRIMARY SCHOOL,19 HEATH STREET,OAKLAND,ME,04963,(207) 465-3411,KENNEBEC COUNTY,Public,PK,2,
231477901043,CHINA PRIMARY SCHOOL,763 LAKEVIEW DRIVE,SOUTH CHINA,ME,04358,(207) 445-1550,KENNEBEC COUNTY,Public,PK,4,
231478000120,CHELSEA ELEMENTARY SCHOOL,566 TOGUS ROAD,CHELSEA,ME,04330,(207) 582-2214,KENNEBEC COUNTY,Public,KG,8,
231478000258,PALERMO CONSOLIDATED SCHOOL,501 ROUTE 3,PALERMO,ME,04354,(207) 993-2352,WALDO COUNTY,Public,KG,8,
231478000571,SOMERVILLE ELEMENTARY SCHOOL,665 PATRICKTOWN RD SUITE 2,SOMERVILLE,ME,04348,(207) 549-7181,LINCOLN COUNTY,Public,KG,5,
231478000625,WHITEFIELD ELEMENTARY SCHOOL,164 GRAND ARMY ROAD,WHITEFIELD,ME,04353,(207) 549-7691,LINCOLN COUNTY,Public,KG,8,
231478000633,WINDSOR ELEMENTARY SCHOOL,366 RIDGE ROAD,WINDSOR,ME,04363,(207) 445-2356,KENNEBEC COUNTY,Public,KG,8,
231478000644,WISCASSET HIGH SCHOOL,272 GARDINER ROAD,WISCASSET,ME,04578,(207) 882-7722,LINCOLN COUNTY,Public,9,12,
231478000645,WISCASSET MIDDLE SCHOOL,83 FEDERAL STREET,WISCASSET,ME,04578,(207) 882-7767,LINCOLN COUNTY,Public,5,8,
231478000646,WISCASSET PRIMARY SCHOOL,146 GARDINER ROAD,WISCASSET,ME,04578,(207) 882-7585,LINCOLN COUNTY,Public,KG,4,
231478200082,VIOLA RAND SCHOOL,55 HIGHLAND AVENUE,BRADLEY,ME,04411,(207) 827-2508,PENOBSCOT COUNTY,Public,KG,4,
231478200246,LEONARD MIDDLE SCHOOL,156 OAK STREET,OLD TOWN,ME,04468,(207) 827-3900,PENOBSCOT COUNTY,Public,6,8,
231478200248,OLD TOWN HIGH SCHOOL,203 STILLWATER AVENUE,OLD TOWN,ME,04468,(207) 827-3910,PENOBSCOT COUNTY,Public,9,12,
231478200699,OLD TOWN ELEMENTARY SCHOOL,576 STILLWATER AVENUE,OLD TOWN,ME,04468,(207) 827-1544,PENOBSCOT COUNTY,Public,PK,5,
231478201041,ALTON ELEMENTARY SCHOOL,22 ARGYLE RD,ALTON,ME,04468,(207) 394-2331,PENOBSCOT COUNTY,Public,KG,4,
231478300205,LIBBY-TOZIER SCHOOL,466 ACADEMY ROAD,LITCHFIELD,ME,04350,(207) 268-4137,KENNEBEC COUNTY,Public,PK,2,
231478300207,OAK HILL HIGH SCHOOL,PO BOX 400,SABATTUS,ME,04280,(207) 375-4950,ANDROSCOGGIN COUNTY,Public,9,12,
231478300602,WALES CENTRAL SCHOOL,175 CENTRE ROAD,WALES,ME,04280,(207) 375-6995,ANDROSCOGGIN COUNTY,Public,KG,2,
231478300609,SABATTUS PRIMARY SCHOOL,36 NO NAME POND ROAD,SABATTUS,ME,04280,(207) 375-4525,ANDROSCOGGIN COUNTY,Public,PK,2,
231478323122,OAK HILL MIDDLE SCHOOL,40 BALL PARK ROAD,SABATTUS,ME,04280,(207) 375-6961,ANDROSCOGGIN COUNTY,Public,6,8,
231478323124,CARRIE RICKER SCHOOL,573 RICHMOND ROAD,LITCHFIELD,ME,04350,(207) 268-4136,KENNEBEC COUNTY,Public,3,5,
231478400124,DAYTON CONSOLIDATED SCHOOL,21 CLARKS MILLS ROAD,DAYTON,ME,04005,(207) 499-2283,YORK COUNTY,Public,KG,5,
231478400238,JAMESON ELEMENTARY SCHOOL,28 JAMESON HILL ROAD,OLD ORCHARD BEACH,ME,04064,(207) 934-5751,YORK COUNTY,Public,KG,3,
231478400240,LORANGER MIDDLE SCHOOL,148 SACO AVENUE,OLD ORCHARD BEACH,ME,04064,(207) 934-4848,YORK COUNTY,Public,4,8,
231478400306,C K BURNS SCHOOL,135 MIDDLE STREET,SACO,ME,04072,(207) 284-5081,YORK COUNTY,Public,3,5,
231478400307,GOVERNOR JOHN FAIRFIELD SCHOOL,75 BEACH STREET,SACO,ME,04072,(207) 282-1322,YORK COUNTY,Public,KG,2,
231478400308,SACO MIDDLE SCHOOL,40 BUXTON ROAD,SACO,ME,04072,(207) 282-4181,YORK COUNTY,Public,6,8,
231478400309,YOUNG SCHOOL,36 TASKER STREET,SACO,ME,04072,(207) 284-7053,YORK COUNTY,Public,KG,2,
231478400712,SACO TRANSITION PROGRAM,80 COMMON ST BLDG 2,SACO,ME,04072,(207) 286-2091,YORK COUNTY,Public,9,12,
231478400921,OLD ORCHARD BEACH HIGH SCHOOL,40 E EMERSON CUMMINGS BLVD,OLD ORCHARD BEACH,ME,04064,(207) 934-4461,YORK COUNTY,Public,9,12,
231478500467,ETNA-DIXMONT SCHOOL,2100 DIXMONT ROAD,ETNA,ME,04434,(207) 234-2491,PENOBSCOT COUNTY,Public,PK,8,
231478500552,SOMERSET VALLEY MIDDLE SCHOOL,45 BLAKE STREET,HARTLAND,ME,04943,(207) 938-4770,SOMERSET COUNTY,Public,5,8,
231478500569,SEBASTICOOK VALLEY MIDDLE SCHOOL,337 WILLIAMS ROAD,NEWPORT,ME,04953,(207) 368-4592,PENOBSCOT COUNTY,Public,5,8,
231478500724,CORINNA ELEMENTARY SCHOOL,42 STETSON RD,CORINNA,ME,04928,(207) 278-4263,PENOBSCOT COUNTY,Public,PK,4,
231478500725,HARTLAND CONSOLIDATED SCHOOL,62 ELM STREET,HARTLAND,ME,04943,(207) 938-4456,SOMERSET COUNTY,Public,PK,4,
231478500727,NEWPORT ELEMENTARY SCHOOL,142 ELM STREET,NEWPORT,ME,04953,(207) 368-4470,PENOBSCOT COUNTY,Public,PK,4,
231478500729,NOKOMIS REGIONAL HIGH SCHOOL,266 WILLIAMS RD,NEWPORT,ME,04953,(207) 368-4354,PENOBSCOT COUNTY,Public,9,12,
231478500945,ST ALBANS CONSOLIDATED,129 HARTLAND ROAD,SAINT ALBANS,ME,04971,(207) 938-4581,SOMERSET COUNTY,Public,PK,4,
231478700414,ROCKLAND DISTRICT MIDDLE SCHOOL,30 BROADWAY,ROCKLAND,ME,04841,(207) 596-2020,KNOX COUNTY,Public,5,8,
231478700524,GILFORD BUTLER SCHOOL,54 SPRUCE HEAD RD PO BOX 146,SOUTH THOMASTON,ME,04858,(207) 594-7666,KNOX COUNTY,Public,KG,2,
231478700527,OWLS HEAD CENTRAL SCHOOL,54 ASH POINT DRIVE,OWLS HEAD,ME,04854,(207) 594-5650,KNOX COUNTY,Public,3,5,
231478700528,ROCKLAND DISTRICT HIGH SCHOOL,400 BROADWAY,ROCKLAND,ME,04841,(207) 596-2010,KNOX COUNTY,Public,9,12,
231478700530,SOUTH SCHOOL,100 HOLMES STREET,ROCKLAND,ME,04841,(207) 596-2008,KNOX COUNTY,Public,KG,4,
231478700707,CUSHING COMMUNITY SCHOOL,54 CROSS ROAD,CUSHING,ME,04563,(207) 354-2312,KNOX COUNTY,Public,KG,4,
231478700708,GEORGES VALLEY HIGH SCHOOL,47 VALLEY STREET,THOMASTON,ME,04861,(207) 354-2502,KNOX COUNTY,Public,9,12,
231478700709,LURA LIBBY SCHOOL,13 VALLEY STREET,THOMASTON,ME,04861,(207) 354-6464,KNOX COUNTY,Public,KG,4,
231478700710,ST GEORGE SCHOOL,65 MAIN ST PO BOX 153,TENANTS HARBOR,ME,04860,(207) 372-6312,KNOX COUNTY,Public,KG,8,
231478700942,THOMASTON GRAMMAR SCHOOL,65 WATTS LANE,THOMASTON,ME,04861,(207) 354-6353,KNOX COUNTY,Public,5,8,
231478800217,MANCHESTER ELEMENTARY SCHOOL,17 SCHOOL ST PO BOX 217,MANCHESTER,ME,04351,(207) 622-2949,KENNEBEC COUNTY,Public,KG,5,
231478800234,MARANACOOK COMMUNITY HIGH SCH,2250 MILLARD HARRISON DRIVE,READFIELD,ME,04355,(207) 685-4923,KENNEBEC COUNTY,Public,9,12,
231478800235,MT VERNON ELEMENTARY SCHOOL,1507 NORTH ROAD,MOUNT VERNON,ME,04352,(207) 293-2261,KENNEBEC COUNTY,Public,PK,5,
231478800294,READFIELD ELEMENTARY SCHOOL,84 SOUTH ROAD,READFIELD,ME,04355,(207) 685-4406,KENNEBEC COUNTY,Public,PK,5,
231478800540,MARANACOOK COMMUNITY MIDDLE SCH,2100 MILLARD HARRISON DRIVE,READFIELD,ME,04355,(207) 685-3128,KENNEBEC COUNTY,Public,6,8,
231478800608,WAYNE ELEMENTARY SCHOOL,48 POND ROAD,WAYNE,ME,04284,(207) 685-3634,KENNEBEC COUNTY,Public,KG,5,
231478900132,DURHAM COMMUNITY SCHOOL,654 HALLOWELL ROAD,DURHAM,ME,04222,(207) 353-9333,ANDROSCOGGIN COUNTY,Public,KG,8,
231478900149,FREEPORT HIGH SCHOOL,30 HOLBROOK STREET,FREEPORT,ME,04032,(207) 865-4706,CUMBERLAND COUNTY,Public,9,12,
231478900153,MORSE STREET SCHOOL,21 MORSE STREET,FREEPORT,ME,04032,(207) 865-6361,CUMBERLAND COUNTY,Public,PK,2,
231478900683,POWNAL ELEMENTARY SCHOOL,587 ELMWOOD ROAD,POWNAL,ME,04069,(207) 688-4832,CUMBERLAND COUNTY,Public,PK,6,
231478900979,FREEPORT MIDDLE SCHOOL,19 KENDALL LANE,FREEPORT,ME,04032,(207) 865-6051,CUMBERLAND COUNTY,Public,6,8,
231478901044,MAST LANDING SCHOOL,20 MOLLYMAUK LANE,FREEPORT,ME,04032,(207) 865-4561,CUMBERLAND COUNTY,Public,3,5,
231479000078,HANCOCK COUNTY TECHNICAL CENTER,112 BOGGY BROOK ROAD,ELLSWORTH,ME,04605,(207) 667-9729,HANCOCK COUNTY,Public,10,12,
231479000148,SUMNER MEMORIAL HIGH SCHOOL,2456 US HWY 1,SULLIVAN,ME,04664,(207) 422-3510,HANCOCK COUNTY,Public,9,12,
231479000166,HANCOCK GRAMMAR SCHOOL,PO BOX 37,HANCOCK,ME,04640,(207) 422-9024,HANCOCK COUNTY,Public,KG,8,
231479000186,LAMOINE CONSOLIDATED SCHOOL,53 LAMOINE BEACH ROAD,LAMOINE,ME,04605,(207) 667-8578,HANCOCK COUNTY,Public,KG,8,
231479000257,BEECH HILL SCHOOL,105 OTIS ROAD,OTIS,ME,04605,(207) 537-2203,HANCOCK COUNTY,Public,KG,8,
231479000270,ELLSWORTH HIGH SCHOOL,299 STATE STREET,ELLSWORTH,ME,04605,(207) 667-4722,HANCOCK COUNTY,Public,9,12,
231479000403,CAVE HILL SCHOOL,1205 EASTBROOK ROAD,EASTBROOK,ME,04634,(207) 565-3638,HANCOCK COUNTY,Public,PK,8,
231479000566,MOUNTAIN VIEW SCHOOL,542 BERT GRAY ROAD,SULLIVAN,ME,04664,(207) 422-3200,HANCOCK COUNTY,Public,PK,8,
231479000591,ELLA LEWIS SCHOOL,15 OLD VILLAGE ROAD,STEUBEN,ME,04680,(207) 546-2430,WASHINGTON COUNTY,Public,KG,8,
231479000640,PENINSULA SCHOOL,71 MAIN STREET,PROSPECT HARBOR,ME,04669,(207) 963-2003,HANCOCK COUNTY,Public,PK,8,
231479023117,ELLSWORTH ELEMENTARY-MIDDLE SCHOOL,20 FORREST AVENUE,ELLSWORTH,ME,04605,(207) 667-6241,HANCOCK COUNTY,Public,PK,8,
231479100026,SEARSPORT ELEMENTARY,30 MORTLAND ROAD,SEARSPORT,ME,04974,(207) 548-2317,WALDO COUNTY,Public,PK,5,
231479100048,TROY A HOWARD MIDDLE SCHOOL,173 LINCOLNVILLE AVENUE,BELFAST,ME,04915,(207) 338-3320,WALDO COUNTY,Public,6,8,
231479100440,BELFAST AREA HIGH SCHOOL,98 WALDO AVENUE,BELFAST,ME,04915,(207) 338-1790,WALDO COUNTY,Public,9,12,
231479100443,EAST BELFAST SCHOOL,14 SWAN LAKE AVENUE,BELFAST,ME,04915,(207) 338-4420,WALDO COUNTY,Public,PK,5,
231479100444,EDNA DRINKWATER SCHOOL,56 BAYSIDE ROAD,NORTHPORT,ME,04849,(207) 338-3430,WALDO COUNTY,Public,KG,5,
231479100446,GLADYS WEYMOUTH ELEM SCHOOL,2 SOUTH MAIN STREET,MORRILL,ME,04952,(207) 342-5300,WALDO COUNTY,Public,KG,2,
231479100448,KERMIT S NICKERSON SCHOOL,18 TOWNHOUSE ROAD,SWANVILLE,ME,04915,(207) 338-1858,WALDO COUNTY,Public,PK,5,
231479100450,AMES ELEMENTARY SCHOOL,165 NEW ENGLAND ROAD,SEARSMONT,ME,04973,(207) 342-5100,WALDO COUNTY,Public,3,5,
231479100556,CAPTAIN ALBERT W. STEVENS SCHOOL,31 ELEMENTARY AVENUE,BELFAST,ME,04915,(207) 338-3510,WALDO COUNTY,Public,PK,5,
231479100766,FRANKFORT ELEMENTARY SCHOOL,112 NORTH SEARSPORT ROAD,FRANKFORT,ME,04438,(207) 223-5723,WALDO COUNTY,Public,KG,5,
231479100768,SEARSPORT DISTRICT HIGH SCHOOL,24 MORTLAND ROAD,SEARSPORT,ME,04974,(207) 548-2313,WALDO COUNTY,Public,9,12,
231479100770,SEARSPORT DISTRICT MIDDLE SCHOOL,26 MORTLAND ROAD,SEARSPORT,ME,04974,(207) 548-2311,WALDO COUNTY,Public,6,8,
231479100950,STOCKTON SPRINGS ELEMENTARY SCH,113 CHURCH STREET,STOCKTON SPRINGS,ME,04981,(207) 567-3264,WALDO COUNTY,Public,KG,5,
231479300292,JORDAN-SMALL MIDDLE SCHOOL,423 WEBB'S MILLS ROAD,RAYMOND,ME,04071,(207) 655-4743,CUMBERLAND COUNTY,Public,5,8,
231479300503,RAYMOND ELEMENTARY SCHOOL,434 WEBBS MILLS ROAD,RAYMOND,ME,04071,(207) 655-8672,CUMBERLAND COUNTY,Public,KG,4,
231479300629,WINDHAM MIDDLE SCHOOL,408 GRAY ROAD,WINDHAM,ME,04062,(207) 892-1820,CUMBERLAND COUNTY,Public,6,8,
231479300631,MANCHESTER SCHOOL,709 ROOSEVELT TRAIL,WINDHAM,ME,04062,(207) 892-1830,CUMBERLAND COUNTY,Public,4,5,
231479300632,WINDHAM HIGH SCHOOL,406 GRAY ROAD,WINDHAM,ME,04062,(207) 892-1810,CUMBERLAND COUNTY,Public,9,12,
231479301034,WINDHAM PRIMARY SCHOOL,404 GRAY ROAD,WINDHAM,ME,04062,(207) 892-1840,CUMBERLAND COUNTY,Public,KG,3,
231479400077,CARIBOU REGIONALTECHNOLOGY CTR,308 SWEDEN STREET,CARIBOU,ME,04736,(207) 493-4270,AROOSTOOK COUNTY,Public,11,12,
231479400111,CARIBOU HIGH SCHOOL,308 SWEDEN STREET,CARIBOU,ME,04736,(207) 493-4260,AROOSTOOK COUNTY,Public,9,12,
231479400113,CARIBOU MIDDLE SCHOOL,21 GLENN STREET,CARIBOU,ME,04736,(207) 493-4240,AROOSTOOK COUNTY,Public,6,8,
231479400114,HILLTOP ELEMENTARY SCHOOL,19 MARSHALL AVENUE,CARIBOU,ME,04736,(207) 493-4250,AROOSTOOK COUNTY,Public,PK,2,
231479400116,TEAGUE PARK SCHOOL,59 GLENN STREET,CARIBOU,ME,04736,(207) 493-4248,AROOSTOOK COUNTY,Public,3,5,
231479400200,LIMESTONE COMMUNITY SCHOOL,93 HIGH STREET,LIMESTONE,ME,04750,(207) 325-4742,AROOSTOOK COUNTY,Public,PK,12,
231479500302,RUMFORD ELEMENTARY,121 LINCOLN AVENUE,RUMFORD,ME,04276,(207) 364-8155,OXFORD COUNTY,Public,PK,5,
231479500303,MOUNTAIN VALLEY HIGH SCHOOL,799 HANCOCK STREET,RUMFORD,ME,04276,(207) 364-4547,OXFORD COUNTY,Public,9,12,
231479500382,DIRIGO HIGH SCHOOL,145 WELD STREET,DIXFIELD,ME,04224,(207) 562-4251,OXFORD COUNTY,Public,9,12,
231479500470,HARTFORD-SUMNER ELEMENTARY SCHOOL,145 MAIN STREET,SUMNER,ME,04292,(207) 388-2681,OXFORD COUNTY,Public,PK,6,
231479500502,MOUNTAIN VALLEY MIDDLE SCHOOL,58 HIGHLAND TERRACE,MEXICO,ME,04257,(207) 364-7926,OXFORD COUNTY,Public,6,8,
231479500823,MEROBY ELEMENTARY SCHOOL,21 CROSS STREET,MEXICO,ME,04257,(207) 364-3715,OXFORD COUNTY,Public,PK,5,
231479500927,T W KELLY DIRIGO MIDDLE SCHOOL,45 MIDDLE SCHOOL DRIVE,DIXFIELD,ME,04224,(207) 562-7552,OXFORD COUNTY,Public,6,8,
231479501053,BUCKFIELD JR-SR HIGH SCHOOL,160 MORRILL STREET,BUCKFIELD,ME,04220,(207) 336-2151,OXFORD COUNTY,Public,7,12,
231479523114,DIRIGO ELEMENTARY SCHOOL,117 AUBURN ROAD,PERU,ME,04290,(207) 562-4207,OXFORD COUNTY,Public,PK,5,
231479600102,BUCKSPORT HIGH SCHOOL,102 BROADWAY,BUCKSPORT,ME,04416,(207) 469-6650,HANCOCK COUNTY,Public,9,12,
231479600103,G HERBERT JEWETT SCHOOL,66 BRIDGE ST,BUCKSPORT,ME,04416,(207) 469-6644,HANCOCK COUNTY,Public,PK,KG,
231479600250,ORLAND CONSOLIDATED SCHOOL,21 SCHOOLHOUSE RD PO BOX 9,ORLAND,ME,04472,(207) 469-2272,HANCOCK COUNTY,Public,PK,4,
231479600685,BUCKSPORT MIDDLE SCHOOL,100 MILES LANE,BUCKSPORT,ME,04416,(207) 469-6647,HANCOCK COUNTY,Public,5,8,
231479601027,MILES LANE SCHOOL,52 MILES LN,BUCKSPORT,ME,04416,(207) 469-6666,HANCOCK COUNTY,Public,1,4,
231480300291,RANGELEY LAKES REGIONAL SCHOOL,43 MERDOLIA ROAD PO BOX 97,RANGELEY,ME,04970,(207) 864-3311,FRANKLIN COUNTY,Public,KG,12,
250000101558,QUABBIN REGIONAL HIGH SCHOOL,800 SOUTH STREET,BARRE,MA,01005,(978) 355-4651,WORCESTER COUNTY,Public,9,12,
250000102003,QUABBIN REGIONAL MIDDLE SCHOOL,800 SOUTH STREET,BARRE,MA,01005,(978) 355-5042,WORCESTER COUNTY,Public,7,8,
250000102398,HARDWICK ELEM,531 LOW ER ROAD,GILBERTVILLE,MA,01031,(413) 477-6351,WORCESTER COUNTY,Public,KG,6,
250000102399,HUBBARDSTON CENTER,8 ELM STREET,HUBBARDSTON,MA,01452,(978) 928-4487,WORCESTER COUNTY,Public,KG,6,
250000102401,NEW BRAINTREE GRADE,15 MEMORIAL DRIVE,NEW BRAINTREE,MA,01531,(508) 867-2553,WORCESTER COUNTY,Public,PK,1,
250000102402,OAKHAM CENTER,1 DEACON ALLEN DRIVE,OAKHAM,MA,01068,(508) 882-3392,WORCESTER COUNTY,Public,2,6,
250000102403,RUGGLES LANE,105 RUGGLES LANE,BARRE,MA,01005,(978) 355-2934,WORCESTER COUNTY,Public,KG,6,
250000200639,KNOX TRAIL JUNIOR HIGH,73 ASH STREET,SPENCER,MA,01562,(508) 885-8550,WORCESTER COUNTY,Public,7,8,
250000201766,EAST BROOKFIELD ELEMENTARY,410 EAST MAIN STREET,EAST BROOKFIELD,MA,01515,(508) 885-8536,WORCESTER COUNTY,Public,PK,6,
250000201790,DAVID PROUTY HIGH,302 MAIN STREET,SPENCER,MA,01562,(508) 885-8505,WORCESTER COUNTY,Public,9,12,
250000201853,MAPLE STREET SCHOOL,68 MAPLE STREET,SPENCER,MA,01562,(508) 885-8529,WORCESTER COUNTY,Public,PK,KG,
250000201859,WIRE VILLAGE SCHOOL,60 PAXTON ROAD,SPENCER,MA,01562,(508) 885-8524,WORCESTER COUNTY,Public,4,6,
250000202408,LAKE STREET,17 LAKE STREET,SPENCER,MA,01562,(508) 885-8517,WORCESTER COUNTY,Public,1,3,
250001301781,POWDER MILL,94 POWDER MILL RD,SOUTHWICK,MA,01077,(413) 569-5951,HAMPDEN COUNTY,Public,5,8,
250001301782,SOUTHWICK-TOLLAND REGIONAL HIGH,93 FEEDING HILLS RD,SOUTHWICK,MA,01077,(413) 569-6171,HAMPDEN COUNTY,Public,9,12,
250001301783,WOODLAND ELEMENTARY,80 POWDER MILL RD,SOUTHWICK,MA,01077,(413) 569-6598,HAMPDEN COUNTY,Public,PK,4,
